#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;
arbalest;Arbalester [Imperfect inputs];Final Burn Alpha;;1989;Seta;Shooter / Flying Vertical;;;;;0;;;;;;
arbalest;Arbalester [Imperfect inputs];Final Burn Alpha;;1989;Seta;Shooter / Flying Vertical;;;;;;;;;;;
aresshmd;A Ressha de Ikou MD - Take the 'A' Train (Jpn);Final Burn Alpha;;1992;Sega;;;;;;0;;;;;;
aresshmd;A Ressha de Ikou MD - Take the 'A' Train (Jpn);Final Burn Alpha;;1992;Sega;;;;;;;;;;;;
aresshmd;A Ressha de Ikou MD - Take the 'A' Train (Jpn);Final Burn Alpha;;1992;Sega;;;;;;0;;;;;;
aresshmd;A Ressha de Ikou MD - Take the 'A' Train (Jpn);Final Burn Alpha;;1992;Sega;;;;;;;;;;;;
ariel;Disney's Ariel the Little Mermaid (Euro, USA);Final Burn Alpha;;1992;Sega;;;;;;0;;;;;;
ariel;Disney's Ariel the Little Mermaid (Euro, USA);Final Burn Alpha;;1992;Sega;;;;;;;;;;;;
ariel;Disney's Ariel the Little Mermaid (Euro, USA);Final Burn Alpha;;1992;Sega;;;;;;0;;;;;;
ariel;Disney's Ariel the Little Mermaid (Euro, USA);Final Burn Alpha;;1992;Sega;;;;;;;;;;;;
arkanoid - doh it again;arkanoid - doh it again;Nintendo BS-X Satellaview;;;;;;;;;;;;;;;
arkanoid - doh it again;arkanoid - doh it again;Nintendo BS-X Satellaview;;;;;;;;;;;;;;;
arttool;Art Tool;Final Burn Alpha;;199?;unknown;;;;;;0;;;;;;
arttool;Art Tool;Final Burn Alpha;;199?;unknown;;;;;;;;;;;;
arttool;Art Tool;Final Burn Alpha;;199?;unknown;;;;;;0;;;;;;
arttool;Art Tool;Final Burn Alpha;;199?;unknown;;;;;;;;;;;;
asscreed;Assassins Creed (Rus);Final Burn Alpha;;199?;unlicensed;;;;;;0;;;;;;
asscreed;Assassins Creed (Rus);Final Burn Alpha;;199?;unlicensed;;;;;;;;;;;;
asscreed;Assassins Creed (Rus);Final Burn Alpha;;199?;unlicensed;;;;;;0;;;;;;
